,filename_record,support0,support1,acc01_frm,p1_frm,r1_frm,f1_frm,fp_rate,fn_rate,boundary_win,p1_sbr,r1_sbr,f1_sbr,r2e_deviation1,e2r_deviation1,p01_sbr,r01_sbr,f01_sbr,r2e_deviation01,e2r_deviation01,p_pairwise,r_pairwise,f_pairwise,nce_over,nce_under,nce_f,rand_index,adjrand_index,mutual_info,adjmutual_info,normmutual_info
57,2011/Lee01,1909,112,0.929737753587,0.438524590164,0.955357142857,0.601123595506,0.0717653221582,0.0446428571429,0.568888888889,0.43,0.86,0.573333333333,0.06797,0.484655,0.441176470588,0.865384615385,0.584415584416,0.06634,0.45948,0.985357250944,0.866796604097,0.922282257077,0.633451143467,0.855990941648,0.72809603838,0.86922454504,0.520553011563,0.114427882368,0.310053593216,0.407244538572
58,2011/Lee02,1211,2810,0.830390450137,0.888321167883,0.866192170819,0.877117117117,0.252683732453,0.133807829181,0.522448979592,0.81981981982,0.494565217391,0.616949152542,0.25221,0.05609,0.821428571429,0.497297297297,0.619528619529,0.2449,0.056,0.762697358778,0.745236196824,0.753865681776,0.357551391953,0.377689344593,0.367344582999,0.718189842031,0.424387862015,0.180352152441,0.288115788845,0.291527723991
59,2011/Lee03,1048,4037,0.810619469027,0.891891891892,0.866485013624,0.879004900113,0.404580152672,0.133514986376,0.487619047619,0.958333333333,0.30119047619,0.458333333333,0.89746,0.04045,0.958646616541,0.302850356295,0.460288808664,0.894565,0.040155,0.782516593887,0.752759037097,0.767349426825,0.349227394061,0.391069744929,0.368966083279,0.692862216552,0.316063724332,0.0864495431514,0.160673475958,0.165349804573
60,2011/Lee04,235,3552,0.803802482176,0.952626490493,0.832207207207,0.888354620586,0.625531914894,0.167792792793,0.441179138322,0.916666666667,0.181818181818,0.303448275862,5.268275,0.032625,0.92,0.188524590164,0.312925170068,4.968505,0.03043,0.903603416483,0.719827807378,0.80131373164,0.328863859858,0.675243095789,0.442309555919,0.684445579591,0.0804709046522,0.00680559967041,0.0141415909718,0.0205700303428
61,2011/Lin01,3915,700,0.809750812568,0.440666666667,0.944285714286,0.600909090909,0.214303959132,0.0557142857143,0.441179138322,0.407975460123,0.545081967213,0.466666666667,0.29148,0.58191,0.411585365854,0.548780487805,0.470383275261,0.28205,0.571785,0.887040290622,0.670263847992,0.763564449325,0.316951532107,0.61268196034,0.417778592535,0.691773244814,0.344709396385,0.157199169918,0.249135273829,0.303403072393
62,2011/Lin02,1731,732,0.739748274462,0.534919416731,0.95218579235,0.685012285012,0.350086655113,0.0478142076503,0.371519274376,0.467479674797,0.47520661157,0.47131147541,0.30967,0.356055,0.471774193548,0.479508196721,0.475609756098,0.30363,0.34825,0.696098370712,0.599837448267,0.644392823033,0.261098355599,0.380639994117,0.309735195296,0.614700621325,0.229019945404,0.179268128936,0.259051608585,0.276356606255
63,2011/Lin03,651,556,0.917978458989,0.870340356564,0.965827338129,0.915601023018,0.122887864823,0.0341726618705,0.371519274376,1.0,0.256880733945,0.408759124088,0.731145,0.030485,1.0,0.263636363636,0.41726618705,0.730335,0.0299,0.851900595261,0.847205070986,0.849546345019,0.61088022488,0.61487813807,0.612872661711,0.849173221032,0.698346901977,0.423160361035,0.610495490059,0.611953819845
64,2011/Lin04,1512,3586,0.898979992154,0.882250435648,0.988287785834,0.932263580166,0.312830687831,0.0117122141662,0.499229024943,0.900684931507,0.43399339934,0.58574610245,0.46663,0.050355,0.901360544218,0.435855263158,0.587583148559,0.45737,0.05027,0.801139025594,0.915464854645,0.854494889658,0.669503853006,0.537675886549,0.596391847739,0.81830279085,0.615475103036,0.287366706759,0.472693252451,0.512900646284
65,2011/Lin05,1787,5294,0.819234571388,0.84567688598,0.927465054779,0.884684684685,0.501398992725,0.072534945221,0.487619047619,0.905213270142,0.325938566553,0.479297365119,0.76852,0.052035,0.905660377358,0.327086882453,0.480600750939,0.760775,0.05154,0.731576210724,0.828070945343,0.77683853306,0.467105472045,0.332218555472,0.3882808469,0.703746978211,0.341273172341,0.101933467059,0.180373186308,0.197567491212
66,2011/Lin06,776,3483,0.866635360413,0.861393503595,0.997416020672,0.924427887174,0.720360824742,0.00258397932817,0.534058956916,0.884210526316,0.232044198895,0.36761487965,1.50446,0.055685,0.885416666667,0.234159779614,0.37037037037,1.490115,0.05528,0.761650952558,0.976113433613,0.855648478507,0.823405270075,0.437297899213,0.571226286372,0.768742732248,0.31644915362,0.0843928253225,0.177678825756,0.269430091684
